hour,pv_generation_kw
3169,0.0
3170,0.0
3171,0.0
3172,0.0
3173,0.0
3174,0.0
3175,0.0
3176,10.744832075114681
3177,22.352640215794658
3178,40.053793237365106
3179,43.530522336387754
3180,47.33437869617275
3181,50.89188995595079
3182,49.580312447536485
3183,43.964835040457736
3184,37.40171112109877
3185,30.465570727364188
3186,15.398889710417924
3187,6.570666062171626e-15
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.0
3197,0.0
3198,0.0
3199,0.0
3200,13.659868097347449
3201,26.008885682712368
3202,37.54336713035062
3203,45.947938663126465
3204,47.952157432145235
3205,49.53230971163642
3206,50.263213795859436
3207,44.42359395101245
3208,34.765607490810964
3209,24.070488488165783
3210,13.4157056841592
3211,6.9448223318479235e-15
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.0
3221,0.0
3222,0.0
3223,0.0
3224,12.358483289568936
3225,24.32107114639726
3226,37.93533022562544
3227,41.57604714790869
3228,51.070318304613075
3229,45.87556917132939
3230,51.52441505219657
3231,48.41397178849581
3232,37.68588761709853
3233,24.6668156914353
3234,14.16305922353253
3235,6.17835647536149e-15
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,0.0
3247,0.0
3248,14.000397360962552
3249,24.17147069775257
3250,36.173608907075305
3251,47.45011893207291
3252,54.716006336909004
3253,55.85022375309682
3254,50.84465284866245
3255,43.175190354789166
3256,37.67338309295633
3257,24.773661640779668
3258,11.368215782806837
3259,6.107602255193381e-15
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,0.0
3270,0.0
3271,0.0
3272,12.709586232095496
3273,24.19990703593318
3274,34.069733076035796
3275,48.33723315008707
3276,51.079630674313215
3277,55.7616699558772
3278,47.56580255503574
3279,42.35032894942312
3280,43.23151132336658
3281,27.593440182297616
3282,14.07047772432698
3283,6.708092425929749e-15
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.0
3294,0.0
3295,0.0
3296,12.377189599076823
3297,25.75562920312974
3298,37.79185776060413
3299,44.1250438493522
3300,58.05484269751527
3301,47.6877454931343
3302,48.511554646828856
3303,53.08516615181298
3304,34.725292584416444
3305,30.4170501312156
3306,12.620583919822224
3307,6.320496500104086e-15
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,0.0
3317,0.0
3318,0.0
3319,0.0
3320,15.015650528645056
3321,25.153779817907253
3322,33.72667963816577
3323,48.24493100614738
3324,51.738837945997446
3325,56.99133199592062
3326,46.182758173789196
3327,48.286800783849905
3328,34.601691414152036
3329,27.118922495161826
3330,13.298800895606615
3331,6.7169257488017716e-15
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,0.0
3342,0.0
3343,0.0
3344,14.292429657862753
3345,26.47849487503145
3346,35.97974601862495
3347,49.609063087093105
3348,49.35273292516189
3349,50.73783627912993
3350,49.14571555404462
3351,48.20573150397566
3352,35.690825975894555
3353,26.376596959018325
3354,13.520702355538228
3355,5.208931966154626e-15
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,0.0
3366,0.0
3367,0.0
3368,11.657037593281418
3369,27.160725690828272
3370,38.36843099469631
3371,45.545742121781075
3372,53.78351077203573
3373,50.732565150721356
3374,47.680616865524435
3375,42.54804694611591
3376,33.334308361414976
3377,25.623824258099965
3378,12.00582627323974
3379,6.570750562585146e-15
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,0.0
3390,0.0
3391,0.0
3392,15.059383018712094
3393,24.459606825344544
3394,29.002032168337536
3395,45.10740092964012
3396,49.31872993943375
3397,49.61347254372341
3398,43.66330971830151
3399,42.69853424433148
3400,35.315821184534634
3401,24.43681182602338
3402,14.332282638480203
3403,5.821342260887172e-15
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.0
3413,0.0
3414,0.0
3415,0.0
3416,11.292800258990802
3417,26.305571180481238
3418,29.814397986380406
3419,41.33531365157099
3420,48.096907587442445
3421,48.676569180275
3422,51.98169670516483
3423,45.829099044716486
3424,26.575662375352014
3425,25.815237857291525
3426,12.65461569202502
3427,6.7904601023742065e-15
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,0.0
3438,0.0
3439,0.0
3440,14.234319888422757
3441,23.192428084262602
3442,31.969548375671206
3443,45.061779510815114
3444,51.21627314510128
3445,54.183741270595526
3446,48.58857038406281
3447,42.785891444426234
3448,39.44535537864603
3449,24.95024105838778
3450,13.265168756448531
3451,6.358544312502966e-15
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,13.029678830118314
3465,28.156366808311684
3466,32.010804192923366
3467,46.69352496973797
3468,47.16397901628528
3469,46.00341795527176
3470,49.16653866154669
3471,45.27405427542623
3472,31.7410143252436
3473,25.559248552355427
3474,15.120611262732474
3475,6.173220184887534e-15
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,0.0
3486,0.0
3487,0.0
3488,13.469172658223833
3489,25.090554317325864
3490,37.192470707438304
3491,49.07820409868711
3492,46.217730628451314
3493,45.11259511226443
3494,50.913327983309856
3495,44.95484193959395
3496,36.434240189082466
3497,25.498914899225085
3498,12.38231944590038
3499,6.796981794980201e-15
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,0.0
3507,0.0
3508,0.0
3509,0.0
3510,0.0
3511,0.0
3512,14.317670913659912
3513,25.597239349773957
3514,37.91655978822773
3515,38.53194489984843
3516,47.95084621612322
3517,53.320917263868864
3518,52.59397744767165
3519,41.46469545448439
3520,35.866604938600155
3521,25.910259221618578
3522,13.057355738262714
3523,7.073835364121273e-15
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,0.0
3532,0.0
3533,0.0
3534,0.0
3535,0.0
3536,12.962886025373408
3537,25.915139476889344
3538,35.65682383379774
3539,47.2199014085107
3540,47.21968002308798
3541,49.04509367361576
3542,57.1089244377559
3543,40.263080423381645
3544,37.86140002919273
3545,24.374862291377244
3546,13.774564019105192
3547,5.6790175977642e-15
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.0
3557,0.0
3558,0.0
3559,0.0
3560,13.770833352901331
3561,21.307763228928675
3562,41.39961346555557
3563,50.000528855279526
3564,54.34894012421312
3565,50.58430291691831
3566,58.25888130959143
3567,43.941559539533415
3568,34.9538853413722
3569,24.980748495255703
3570,12.57733855926337
3571,6.236598352672417e-15
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,0.0
3581,0.0
3582,0.0
3583,0.0
3584,14.656652070736506
3585,25.332057963562377
3586,39.519628469946255
3587,38.245534636707944
3588,53.836041710198785
3589,55.989482787847955
3590,46.499581451438644
3591,46.021883676007846
3592,33.024534325692734
3593,24.652995104685786
3594,13.573526822555975
3595,7.176254259813332e-15
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,0.0
3605,0.0
3606,0.0
3607,0.0
3608,14.27457643683314
3609,29.078701115697235
3610,37.450929962091614
3611,46.057065655292575
3612,44.13147482055818
3613,49.20233130889718
3614,49.25259620750436
3615,42.382846598899924
3616,34.72175300387153
3617,25.931963031940658
3618,14.639050491532785
3619,6.1210089087979975e-15
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.0
3628,0.0
3629,0.0
3630,0.0
3631,0.0
3632,12.371914497854572
3633,26.920869282090933
3634,38.48195101126212
3635,38.13306614953187
3636,50.039914469646696
3637,48.37723464662978
3638,49.11946579069844
3639,47.73567396404675
3640,35.52614553633022
3641,23.790493344319895
3642,12.42793661370312
3643,7.366074223470034e-15
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,0.0
3652,0.0
3653,0.0
3654,0.0
3655,0.0
3656,14.708342745046107
3657,24.469287854630732
3658,39.51056672773719
3659,53.37468212950135
3660,56.256909376670926
3661,51.20887640647617
3662,43.74801191126898
3663,55.02522546925229
3664,37.203558002830185
3665,27.264326539204472
3666,13.500060491967313
3667,6.833383302802842e-15
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,0.0
3673,0.0
3674,0.0
3675,0.0
3676,0.0
3677,0.0
3678,0.0
3679,0.0
3680,15.751137577582705
3681,23.757169985181385
3682,34.484438629803115
3683,45.12246070795453
3684,55.10413582129984
3685,54.33541871859102
3686,53.25726353468273
3687,44.86924658847281
3688,40.03246867095876
3689,30.375792074018406
3690,14.637421153723563
3691,6.656861051156019e-15
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,0.0
3702,0.0
3703,0.0
3704,15.4507521479363
3705,25.41064317369545
3706,41.94415476436992
3707,52.77591535865671
3708,50.22219406752966
3709,54.76258505036613
3710,46.949130314097545
3711,45.983130197451004
3712,41.81604907997076
3713,26.02638676061448
3714,15.314368972307218
3715,6.217791648166254e-15
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.0
3726,0.0
3727,0.0
3728,14.795755767581847
3729,29.133059019586074
3730,42.46212897486325
3731,47.06854139871017
3732,53.10319070916376
3733,50.74915773690709
3734,52.37548818317179
3735,47.28796611998006
3736,36.73843981877997
3737,24.07951053899465
3738,14.313644350289778
3739,7.361329102576477e-15
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,0.0
3749,0.0
3750,0.0
3751,0.0
3752,13.544489521416782
3753,30.09891224173394
3754,40.62048253771217
3755,48.10328489778021
3756,52.178048306070956
3757,56.156577693618544
3758,52.987396049860514
3759,52.743571466468445
3760,34.52363838223503
3761,27.904549347770235
3762,14.654464937729774
3763,7.083123152011813e-15
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.0
3772,0.0
3773,0.0
3774,0.0
3775,0.0
3776,13.257683351148192
3777,31.6630299011855
3778,37.728002021142586
3779,49.462380376761146
3780,55.717836178612714
3781,48.874844140126136
3782,51.46483883362668
3783,56.55797934169633
3784,35.528953737997576
3785,26.486622160758905
3786,14.707992754275267
3787,7.93153441183877e-15
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.0
3796,0.0
3797,0.0
3798,0.0
3799,0.0
3800,13.084841186744258
3801,31.907645435956365
3802,40.335207961669056
3803,42.581643714847516
3804,57.61122073005986
3805,57.17171141749353
3806,55.21765742926925
3807,57.02787674771394
3808,34.94564608830411
3809,29.830850026726573
3810,15.03641196050301
3811,5.864330702260346e-15
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.0
3820,0.0
3821,0.0
3822,0.0
3823,0.0
3824,13.317805901152246
3825,24.83204141842909
3826,36.98468378056805
3827,41.912689211984855
3828,53.77479405025778
3829,60.6991609099509
3830,56.99890860992278
3831,46.90049895931906
3832,44.25295037379419
3833,28.00966851417673
3834,15.133727896958336
3835,7.210994330871198e-15
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,0.0
3844,0.0
3845,0.0
3846,0.0
3847,0.0
3848,16.012609190309377
3849,30.262022687922464
3850,42.769739112532186
3851,51.23715979995666
3852,51.584827241463074
3853,58.45740376355682
3854,58.65733151194504
3855,48.082296505446095
3856,40.26486392198076
3857,27.298703207182587
3858,15.253382337538456
3859,6.9766584373293614e-15
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.0
3868,0.0
3869,0.0
3870,0.0
3871,0.0
3872,14.181917172441201
3873,30.09860482174141
3874,41.49353853644946
3875,50.829281714118125
3876,51.25423298503093
3877,60.35853575382261
3878,50.77451523869993
3879,45.8979068497058
3880,42.34380627044701
3881,32.085170070333696
3882,11.484576946753384
3883,6.8541568896112074e-15
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.0
3892,0.0
3893,0.0
3894,0.0
3895,0.0
3896,14.457413889740593
3897,28.72323954060594
3898,45.646536167019725
3899,50.95809371400572
3900,51.33296443852409
3901,63.5402614516042
3902,57.04588199743322
3903,44.00269691774561
3904,39.828050859058045
3905,33.28465389633656
3906,13.568516123227111
3907,6.16254597570638e-15
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,0.0
3918,0.0
3919,0.0
3920,15.153915967706016
3921,24.44898846071299
3922,46.814332162557925
3923,49.4585878882216
3924,55.06033006290363
3925,58.864426866044994
3926,52.877377880869226
3927,52.12701285422355
3928,42.98678522869634
3929,30.56390682378723
3930,16.02490677695989
3931,7.119271794723734e-15
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.0
3940,0.0
3941,0.0
3942,0.0
3943,0.0
3944,14.438091923949454
3945,27.020767944202245
3946,39.45271273738508
3947,56.030998026018935
3948,49.76109766928616
3949,58.094131216944625
3950,56.76609122733107
3951,46.01441584340167
3952,42.457736092785325
3953,29.750342309217803
3954,13.232020790666528
3955,6.780650696298846e-15
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.0
3964,0.0
3965,0.0
3966,0.0
3967,0.0
3968,13.458022260841389
3969,24.739922724099056
3970,35.269211991755654
3971,47.53180519971084
3972,56.13283625426095
3973,50.607015580566426
3974,50.86046812448755
3975,50.57347274196833
3976,37.884877048067445
3977,26.617304270425976
3978,14.721177479181504
3979,7.322825596887974e-15
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,0.0
3989,0.0
3990,0.0
3991,0.0
3992,12.796523842591116
3993,25.512073051829848
3994,39.10859638539633
3995,51.41139462790536
3996,58.537435060828024
3997,60.17627789715495
3998,63.23404990430416
3999,44.39455868746328
4000,41.61222871253887
4001,30.005437587747696
4002,14.867852133562021
4003,8.151567422299011e-15
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,0.0
4010,0.0
4011,0.0
4012,0.0
4013,0.0
4014,0.0
4015,0.0
4016,13.884405453102259
4017,30.491000868213
4018,35.45657187782697
4019,48.75527226959386
4020,53.38878175497309
4021,59.14258374977032
4022,48.051946239362394
4023,45.37497384607758
4024,37.67039790097551
4025,32.259911017117076
4026,13.422725757618982
4027,6.39776315296501e-15
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,0.0
4035,0.0
4036,0.0
4037,0.0
4038,0.0
4039,0.0
4040,12.30341020728258
4041,25.284673185148478
4042,35.538881453531765
4043,44.08791393772129
4044,50.91794050787902
4045,51.78840881593779
4046,56.274088294887505
4047,53.26468450862058
4048,34.882343808267265
4049,31.055433213994036
4050,14.225377579036223
4051,7.054151280294841e-15
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,0.0
4061,0.0
4062,0.0
4063,0.0
4064,15.758700805868022
4065,27.918275442588797
4066,46.1599688071445
4067,46.103401868285246
4068,55.41687568065727
4069,45.36798023109658
4070,55.7057131441202
4071,47.846692030214896
4072,40.65611640922433
4073,26.24960898843745
4074,14.221079885254522
4075,7.166994898305483e-15
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,0.0
4085,0.0
4086,0.0
4087,0.0
4088,13.464183173112527
4089,29.964696531783975
4090,39.1378834169062
4091,46.67818558555651
4092,55.22591157804106
4093,57.98904929316267
4094,58.95875193916614
4095,49.51895578842428
4096,37.68079381522614
4097,27.790370130875033
4098,13.11498532675062
4099,7.451375558945104e-15
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,0.0
4110,0.0
4111,0.0
4112,13.7294674353783
4113,27.84070998488613
4114,42.339989741921315
4115,51.63965687635748
4116,47.99382566343208
4117,65.07470329261685
4118,52.946228368412285
4119,54.32380029930104
4120,38.56600634190093
4121,27.51069902715227
4122,14.649634131937443
4123,6.755666021533712e-15
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.0
4132,0.0
4133,0.0
4134,0.0
4135,0.0
4136,14.149595142046401
4137,29.900067206904755
4138,38.55960729622416
4139,49.89478573635347
4140,51.968062823528584
4141,55.425861682554064
4142,47.250661642193435
4143,45.59105504448102
4144,37.85993997534673
4145,29.57423240180228
4146,13.72598159422861
4147,6.138284067471891e-15
4148,0.0
4149,0.0
4150,0.0
4151,0.0
4152,0.0
4153,0.0
4154,0.0
4155,0.0
4156,0.0
4157,0.0
4158,0.0
4159,0.0
4160,12.669133670822347
4161,24.78422365504505
4162,46.98001342297521
4163,48.89454602336647
4164,63.39492403102269
4165,64.54310559079747
4166,55.544823665532405
4167,51.693079570771815
4168,35.60795024157029
4169,25.825370003024915
4170,14.3760933009188
4171,8.068172760796262e-15
4172,0.0
4173,0.0
4174,0.0
4175,0.0
4176,0.0
4177,0.0
4178,0.0
4179,0.0
4180,0.0
4181,0.0
4182,0.0
4183,0.0
4184,14.077577775037115
4185,25.779982814928186
4186,37.85066846594279
4187,50.18892846028622
4188,53.88660111205163
4189,56.75648263969088
4190,44.762949877023324
4191,49.05993463381236
4192,40.1854503044865
4193,27.452783761098427
4194,12.481626275274154
4195,6.540924173717293e-15
4196,0.0
4197,0.0
4198,0.0
4199,0.0
4200,0.0
4201,0.0
4202,0.0
4203,0.0
4204,0.0
4205,0.0
4206,0.0
4207,0.0
4208,15.022640713909198
4209,30.521198628191044
4210,45.447967774979645
4211,45.861382833255526
4212,55.20660087946519
4213,59.87323606306136
4214,52.31248813353829
4215,49.97303636709067
4216,34.01787899731718
4217,25.349395419820066
4218,13.19352834059005
4219,6.09142847909869e-15
4220,0.0
4221,0.0
4222,0.0
4223,0.0
4224,0.0
4225,0.0
4226,0.0
4227,0.0
4228,0.0
4229,0.0
4230,0.0
4231,0.0
4232,13.97113854920634
4233,28.86294847801052
4234,42.73855768822927
4235,50.154957000145274
4236,57.30819004660969
4237,57.1018498863393
4238,51.81646735406472
4239,47.37995582630776
4240,36.97803276896347
4241,24.439172967438285
4242,13.889222217015556
4243,6.3623631430713145e-15
4244,0.0
4245,0.0
4246,0.0
4247,0.0
4248,0.0
4249,0.0
4250,0.0
4251,0.0
4252,0.0
4253,0.0
4254,0.0
4255,0.0
4256,15.863378745041421
4257,28.617458247080325
4258,36.74017253105293
4259,40.82555284821076
4260,56.30692886878237
4261,58.44051491607528
4262,58.104014608534726
4263,52.397865559514244
4264,35.55102582905131
4265,27.116520704987536
4266,12.759199582036642
4267,6.059243790044369e-15
4268,0.0
4269,0.0
4270,0.0
4271,0.0
4272,0.0
4273,0.0
4274,0.0
4275,0.0
4276,0.0
4277,0.0
4278,0.0
4279,0.0
4280,13.55385416806388
4281,26.21542053480427
4282,42.19384791248987
4283,53.453442310634955
4284,55.90822412032067
4285,49.156358498677065
4286,52.87026264667722
4287,41.851230626179756
4288,38.02060059847041
4289,27.548321917301426
4290,14.688757888265535
4291,7.56400203236702e-15
4292,0.0
4293,0.0
4294,0.0
4295,0.0
4296,0.0
4297,0.0
4298,0.0
4299,0.0
4300,0.0
4301,0.0
4302,0.0
4303,0.0
4304,15.129480859923579
4305,23.537606358423197
4306,33.9157093719794
4307,48.07391820450002
4308,49.88998357287498
4309,57.04195420627616
4310,51.47598554782377
4311,51.75826418276457
4312,42.64171702454053
4313,31.178057292673373
4314,14.564496243594425
4315,6.201338206795619e-15
4316,0.0
4317,0.0
4318,0.0
4319,0.0
4320,0.0
4321,0.0
4322,0.0
4323,0.0
4324,0.0
4325,0.0
4326,0.0
4327,0.0
4328,13.74671349234892
4329,32.213086444808916
4330,32.812718547200284
4331,46.20281449314797
4332,56.98701676793882
4333,59.660900893662436
4334,44.41792144809138
4335,53.32563381117385
4336,38.254153304930966
4337,29.496593785930447
4338,13.903046998067811
4339,7.0225208525148785e-15
4340,0.0
4341,0.0
4342,0.0
4343,0.0
4344,0.0
4345,0.0
4346,0.0
4347,0.0
4348,0.0
4349,0.0
4350,0.0
4351,0.0
4352,13.329833272828912
4353,28.94218897472448
4354,43.16678976911556
4355,48.864991470703856
4356,50.298023266654226
4357,55.82523604948568
4358,54.14445803249604
4359,45.16860484359223
4360,34.09716919536145
4361,30.132269264969946
4362,15.262836874104455
4363,6.788631934963943e-15
4364,0.0
4365,0.0
4366,0.0
4367,0.0
4368,0.0
4369,0.0
4370,0.0
4371,0.0
4372,0.0
4373,0.0
4374,0.0
4375,0.0
4376,13.623006799140185
4377,26.713046857588477
4378,43.48832217573445
4379,48.64552791856437
4380,45.900490904424906
4381,51.8512780749168
4382,52.405302853779546
4383,46.36433012743103
4384,36.00502639724282
4385,27.544052220171952
4386,14.941608595743418
4387,7.0901512644640274e-15
4388,0.0
4389,0.0
4390,0.0
4391,0.0
4392,0.0
4393,0.0
4394,0.0
4395,0.0
4396,0.0
4397,0.0
4398,0.0
4399,0.0
4400,13.082052935647662
4401,27.24755018222627
4402,42.56815802495931
4403,47.27601195489522
4404,53.83807020393034
4405,55.29667957628875
4406,57.51971165419499
4407,50.225084731302175
4408,39.32213523044853
4409,25.862496570865027
4410,15.36093836254037
4411,6.521151790758429e-15
4412,0.0
4413,0.0
4414,0.0
4415,0.0
4416,0.0
4417,0.0
4418,0.0
4419,0.0
4420,0.0
4421,0.0
4422,0.0
4423,0.0
4424,13.124353455293672
4425,30.43017963679567
4426,37.9520414174872
4427,46.144101924967444
4428,57.15128985082913
4429,59.85760372822138
4430,52.82096074589391
4431,47.094972448034966
4432,31.707974921694095
4433,28.708481162659343
4434,12.82795889293106
4435,7.352892922864772e-15
4436,0.0
4437,0.0
4438,0.0
4439,0.0
4440,0.0
4441,0.0
4442,0.0
4443,0.0
4444,0.0
4445,0.0
4446,0.0
4447,0.0
4448,14.62893343532592
4449,29.329175369449587
4450,41.27501011236634
4451,46.27228409349778
4452,53.18275829643784
4453,52.32392269287866
4454,57.838539343911236
4455,50.77390147851256
4456,37.47347936924788
4457,28.30971397840989
4458,14.188679247965558
4459,7.284758514157554e-15
4460,0.0
4461,0.0
4462,0.0
4463,0.0
4464,0.0
4465,0.0
4466,0.0
4467,0.0
4468,0.0
4469,0.0
4470,0.0
4471,0.0
4472,13.731430667509336
4473,30.70812957604759
4474,37.95855265872433
4475,48.54148585839287
4476,58.42999769252208
4477,53.96496583743333
4478,59.33174221157073
4479,51.75018733958356
4480,39.48114099411642
4481,30.54240714088853
4482,14.743819659701385
4483,7.547051991034639e-15
4484,0.0
4485,0.0
4486,0.0
4487,0.0
4488,0.0
4489,0.0
4490,0.0
4491,0.0
4492,0.0
4493,0.0
4494,0.0
4495,0.0
4496,15.405582732515443
4497,25.910732791233563
4498,35.96459348856827
4499,53.93655467736792
4500,50.636379811603405
4501,51.38372981641791
4502,58.52991349050372
4503,49.82561843061077
4504,37.06513064038826
4505,26.708537905589175
4506,16.346599103585756
4507,7.413477775609978e-15
4508,0.0
4509,0.0
4510,0.0
4511,0.0
4512,0.0
4513,0.0
4514,0.0
4515,0.0
4516,0.0
4517,0.0
4518,0.0
4519,0.0
4520,13.356358826934505
4521,28.104173152038932
4522,43.32227041310802
4523,49.834469659418424
4524,58.24301544744918
4525,58.4114450151911
4526,51.70091580134273
4527,49.15814669194747
4528,35.813708329174055
4529,31.150313148220278
4530,15.245338006852968
4531,7.554676548025638e-15
4532,0.0
4533,0.0
4534,0.0
4535,0.0
4536,0.0
4537,0.0
4538,0.0
4539,0.0
4540,0.0
4541,0.0
4542,0.0
4543,0.0
4544,14.80771095590737
4545,31.32178537911311
4546,39.09520512707668
4547,52.35892866406019
4548,49.77016981116879
4549,51.771033625600985
4550,57.1480445231268
4551,43.37360753688811
4552,40.94099527851342
4553,27.25683799004604
4554,14.81403640755693
4555,6.506510259109565e-15
4556,0.0
4557,0.0
4558,0.0
4559,0.0
4560,0.0
4561,0.0
4562,0.0
4563,0.0
4564,0.0
4565,0.0
4566,0.0
4567,0.0
4568,13.228956178445083
4569,25.419672343740398
4570,41.84455844417292
4571,46.381956258187294
4572,48.00828646214139
4573,60.189117201173026
4574,54.76492731939706
4575,47.48172367644044
4576,38.87649143844113
4577,28.616644215753777
4578,15.228309452130498
4579,7.773012748621727e-15
4580,0.0
4581,0.0
4582,0.0
4583,0.0
4584,0.0
4585,0.0
4586,0.0
4587,0.0
4588,0.0
4589,0.0
4590,0.0
4591,0.0
4592,14.479546037789614
4593,28.483301527213175
4594,42.36594821179345
4595,52.75666699606615
4596,48.936111693677624
4597,58.69598662359367
4598,50.588343107895746
4599,45.7480431647209
4600,38.75294307459207
4601,28.06991204350666
4602,15.361235177075862
4603,6.020039503871978e-15
4604,0.0
4605,0.0
4606,0.0
4607,0.0
4608,0.0
4609,0.0
4610,0.0
4611,0.0
4612,0.0
4613,0.0
4614,0.0
4615,0.0
4616,15.930858570667619
4617,32.618737041518195
4618,39.6834273165396
4619,54.963837073695935
4620,56.604068502425235
4621,56.95300898869753
4622,50.975081700098706
4623,52.26939666515804
4624,38.960976688142736
4625,27.409715673373505
4626,15.538054762637776
4627,6.208320541586531e-15
4628,0.0
4629,0.0
4630,0.0
4631,0.0
4632,0.0
4633,0.0
4634,0.0
4635,0.0
4636,0.0
4637,0.0
4638,0.0
4639,0.0
4640,16.457723552784792
4641,23.732620109088863
4642,36.65849159912537
4643,44.00752390527672
4644,55.13668811608365
4645,50.152919035147406
4646,55.83895209571416
4647,52.048549998200485
4648,43.24551762910131
4649,29.856598191324224
4650,14.435952005309293
4651,6.429564780212305e-15
4652,0.0
4653,0.0
4654,0.0
4655,0.0
4656,0.0
4657,0.0
4658,0.0
4659,0.0
4660,0.0
4661,0.0
4662,0.0
4663,0.0
4664,11.95687999322875
4665,26.178707440800498
4666,36.92393762609906
4667,44.30027839858863
4668,59.67342589849517
4669,60.48149825419396
4670,51.297665324114156
4671,53.994090681165254
4672,38.133634057707994
4673,24.722155305166456
4674,13.507522253977026
4675,6.161908865664458e-15
4676,0.0
4677,0.0
4678,0.0
4679,0.0
4680,0.0
4681,0.0
4682,0.0
4683,0.0
4684,0.0
4685,0.0
4686,0.0
4687,0.0
4688,12.65871809140263
4689,26.757594968179642
4690,46.64839577273633
4691,49.304443066218774
4692,48.58499056709342
4693,60.76971934129152
4694,50.386391613707225
4695,47.25899194490421
4696,41.551754113549734
4697,29.15394813958843
4698,16.055818960173976
4699,7.315569348823487e-15
