day,hour,load_kw
188,11,16.774317972890113
188,12,18.680903848345547
188,13,20.881331636132167
188,14,19.399264575338236
188,15,16.98922428878263
188,16,19.356107050707887
188,17,25.880549002987628
188,18,33.234256146945
188,19,37.2927539526311
188,20,36.04129694310244
188,21,31.62934993369262
188,22,27.912800905613857
188,23,20.40829227904584
188,24,14.26574017110037
189,1,9.193644390926307
189,2,6.793346055874203
189,3,5.400969888692337
189,4,4.577611080068175
189,5,6.2154873248715665
189,6,9.899092505673915
189,7,14.303952958295138
189,8,17.634763942360276
189,9,20.340412386229474
189,10,20.037677126549863
189,11,16.74207067537941
189,12,19.192750134576084
189,13,20.809876790631282
189,14,19.092405324476058
189,15,16.417620893570774
189,16,20.008665934056452
189,17,26.790642384785617
189,18,34.31388065889925
189,19,38.750018803248615
189,20,35.998120826424476
189,21,32.30714443472455
189,22,26.713267994881463
189,23,20.904690167094973
189,24,14.733599916432308
190,1,11.130050260621452
190,2,7.820725920709706
190,3,6.355101810774348
190,4,5.154893043599422
190,5,6.846602944516644
190,6,10.921857649843108
190,7,16.518448901926035
190,8,20.705993740933305
190,9,25.174511002293233
190,10,24.046159152929278
190,11,20.026758945964957
190,12,23.009196400276664
190,13,24.820808991407656
190,14,22.288183830537623
190,15,18.50310735359528
190,16,23.920445754277967
190,17,31.002366749424127
190,18,39.24484790109955
190,19,45.69799028842377
190,20,43.48012409618918
190,21,38.428036068362765
190,22,34.36783499399386
190,23,25.198649017549577
190,24,16.593371729711752
191,1,11.548912297608608
191,2,7.874550159976104
191,3,6.044354797155077
191,4,5.315705249286799
191,5,7.388870887461307
191,6,11.156179352331593
191,7,16.34581093455764
191,8,21.23302638023519
191,9,24.3491471121979
191,10,22.463259314405562
191,11,19.197624790750034
191,12,22.267046628425266
191,13,24.31451023601886
191,14,22.142181404407893
191,15,18.960148362730866
191,16,21.751387541175838
191,17,29.91999317937541
191,18,38.40235309492475
191,19,45.40429306539389
191,20,43.86107538170204
191,21,38.072574331421606
191,22,31.725587007707922
191,23,25.712948248030184
191,24,16.695378881573614
192,1,11.198905791903847
192,2,8.113230760406529
192,3,6.053882199648657
192,4,5.254980481322145
192,5,7.419310767941727
192,6,11.169572574949166
192,7,16.497978536203497
192,8,20.94408580703783
192,9,24.447731791853062
192,10,22.84588384057443
192,11,19.060085209341867
192,12,22.7140802237983
192,13,24.132191723109024
192,14,22.508836645412252
192,15,20.148758939529912
192,16,22.73638427909539
192,17,30.70159172175455
192,18,40.14372541854998
192,19,46.49278486307895
192,20,42.51336193576561
192,21,39.90287784407254
192,22,33.43241807156729
192,23,24.38275971368617
192,24,17.05580971392702
193,1,10.718467692215858
193,2,8.074398896337597
193,3,6.135763235151993
193,4,5.329390681728909
193,5,7.025213181578781
193,6,10.778978710047308
193,7,15.869096944565603
193,8,20.734503680443268
193,9,24.31286519280542
193,10,23.26312773980103
193,11,19.718414061243152
193,12,22.954883828252004
193,13,26.269136131937085
193,14,23.56877515401134
193,15,19.347013733444392
193,16,22.63322567098335
193,17,30.71703518626299
193,18,39.59684839373995
193,19,46.265600853937165
193,20,42.10905912534221
193,21,38.85063904869189
193,22,33.60250020986778
193,23,24.537043884019464
193,24,16.654842425058824
194,1,11.44949002770144
194,2,7.802659783906102
194,3,6.271429658253554
194,4,5.456988336739237
194,5,7.030603575067926
194,6,11.065068056058074
194,7,15.57052775138057
194,8,21.07937112523515
194,9,24.891969449319653
194,10,23.299443717500253
194,11,19.548322475337212
194,12,23.529889066443708
194,13,24.43909734396371
194,14,22.831367823778216
194,15,19.604109141322727
194,16,23.154733043390923
194,17,31.479304802170283
194,18,38.88791904131309
194,19,46.261190197386114
194,20,41.8922256451174
194,21,39.10655570625249
194,22,33.50883371587934
194,23,23.808861306146284
194,24,16.736067111809785
195,1,9.88213670386637
195,2,6.535361120444115
195,3,5.187797767579421
195,4,4.510460510975859
195,5,6.149688631010317
195,6,9.716393067090744
195,7,14.165503863001526
195,8,17.32717794597541
195,9,21.51494278425414
195,10,18.811294035582243
195,11,16.276409791199416
195,12,20.360028940639072
195,13,21.957974122670144
195,14,19.864205427055698
195,15,16.63201509940309
195,16,19.549448860289907
195,17,26.11610066001636
195,18,33.409014828348
195,19,39.02020800225864
195,20,35.47476091772705
195,21,31.467827739845813
195,22,27.887797664367735
195,23,21.238084798874667
195,24,14.416669254080073
196,1,9.395599871354776
196,2,6.907832600704566
196,3,5.366534493138926
196,4,4.4669572595642455
196,5,6.217013281009312
196,6,9.487037795582983
196,7,14.06523269469028
196,8,16.52730716709197
196,9,20.858067777563047
196,10,19.308528267268123
196,11,16.428706976164133
196,12,19.282727385006876
196,13,21.968184936146418
196,14,19.213951949934206
196,15,16.43036977010757
196,16,18.19648509282339
196,17,25.44864479013101
196,18,35.21530239388389
196,19,39.0811669909654
196,20,36.292174666634764
196,21,32.92580254994462
196,22,27.99909299531772
196,23,21.04992896354518
196,24,15.425337337469367
197,1,11.014174475752535
197,2,8.121135436613462
197,3,6.367214298169402
197,4,5.558990314032117
197,5,7.3466913812304675
197,6,11.348637890593151
197,7,15.933739618329103
197,8,20.045513308076742
197,9,24.443763766626336
197,10,22.955221988062288
197,11,19.91752396058661
197,12,22.093711653529553
197,13,26.164378566196046
197,14,24.18240890308597
197,15,19.365285167918547
197,16,22.238700159750362
197,17,31.16476252017657
197,18,38.54046721477381
197,19,45.06434437269877
197,20,42.30309670710543
197,21,38.41031496930253
197,22,32.919611108969555
197,23,24.37386431525195
197,24,17.52991694344057
198,1,11.061803293070087
198,2,7.890265042680516
198,3,5.980933429814163
198,4,5.546557331040069
198,5,7.107960862806507
198,6,11.180476241451016
198,7,17.268056872246277
198,8,19.82870035780168
198,9,26.158339490427615
198,10,23.36267045507366
198,11,19.159631060481587
198,12,22.088516235964853
198,13,24.759366441842456
198,14,23.25508021634943
198,15,20.089791082353187
198,16,22.106341773172367
198,17,31.076067109711957
198,18,39.442931462711314
198,19,44.89264511860184
198,20,43.67872439305528
198,21,38.183506814143776
198,22,33.91051087365607
198,23,24.52820104205593
198,24,17.061983654445324
199,1,11.676780100138165
199,2,7.861059584612552
199,3,6.566166689127366
199,4,5.412318114302394
199,5,7.221744019751281
199,6,11.337962788018276
199,7,16.50681448413301
199,8,20.650338717403777
199,9,25.51533433600145
199,10,23.41321580356118
199,11,19.73380633871729
199,12,22.306383997540063
199,13,24.398032266367235
199,14,23.185722372530602
199,15,19.077061285818367
199,16,22.606508041655
199,17,30.25840641256371
199,18,39.385832636258414
199,19,45.85255714379567
199,20,41.898858730098034
199,21,37.48139932463934
199,22,33.211686237304505
199,23,25.697636098227875
199,24,17.13141312025385
200,1,11.250695477945248
200,2,8.095105267280836
200,3,6.3597556599492755
200,4,5.441502928477725
200,5,7.08884211326086
200,6,11.4106577210736
200,7,16.43057422062383
200,8,20.50294543899661
200,9,25.15650283951378
200,10,23.90232423068796
200,11,19.57500672948904
200,12,22.88790080376468
200,13,24.294062641411028
200,14,23.123907876753755
200,15,19.22490956453136
200,16,22.813972363515575
200,17,29.626777975756706
200,18,40.62784213688028
200,19,43.87907949724753
200,20,42.38301651334187
200,21,38.01829504320196
200,22,33.20803815318771
200,23,24.802456568637716
200,24,16.99385311143955
201,1,11.08670024456951
201,2,7.8148307389195395
201,3,6.233981869276042
201,4,5.454649248458529
201,5,7.301478444309142
201,6,11.494583670387986
201,7,16.46795488961711
201,8,21.047409972702017
201,9,25.59911902446396
201,10,23.200361393863886
201,11,19.84517685990263
201,12,23.48304935328892
201,13,24.65917778555015
201,14,22.846381992308178
201,15,20.084235501893225
201,16,22.9279766520636
201,17,30.19324600890338
201,18,36.88095317850747
201,19,45.87077052242682
201,20,42.04236956966502
201,21,39.459359900686955
201,22,32.14395421498147
201,23,24.89454292003307
201,24,16.274811511706112
202,1,9.438088580350643
202,2,7.283880740195391
202,3,5.200398152154247
202,4,4.461986389910516
202,5,6.304356499247597
202,6,9.728158206098595
202,7,13.758623327410428
202,8,18.230766773703248
202,9,21.58544472375803
202,10,18.620100940787783
202,11,17.074435508977317
202,12,19.429908387075336
202,13,21.08749916282215
202,14,19.503414285394324
202,15,16.648514989153718
202,16,19.44828497257772
202,17,25.444078509532513
202,18,33.08707864531101
202,19,37.05982177310787
202,20,34.40289909282362
202,21,31.586910699995858
202,22,26.974503253774703
202,23,21.76196597834162
202,24,15.093272549905617
203,1,10.051221743119878
203,2,6.732427703478974
203,3,5.302882304256037
203,4,4.577497686656949
203,5,5.7802148123830746
203,6,9.255455675968195
203,7,14.213284373791945
203,8,17.27586153437661
203,9,21.275353185214993
203,10,18.898434455285905
203,11,16.958650030924574
203,12,19.630942595623413
203,13,22.901513608893012
203,14,18.802353682238966
203,15,17.505688435379867
203,16,18.55165601774079
203,17,25.653631185297957
203,18,33.052057772098536
203,19,38.6535510289054
203,20,35.43601410864699
203,21,32.0980127206441
203,22,29.74049295643304
203,23,21.33308657088243
203,24,14.109490552748225
204,1,11.067327033730864
204,2,8.57539621496548
204,3,6.503315477872641
204,4,5.39104238512686
204,5,7.191158929203701
204,6,11.405225227618159
204,7,17.049702260824926
204,8,21.34043210776077
204,9,25.277642918954918
204,10,22.69853071656017
204,11,19.866811706568168
204,12,23.41184527806068
204,13,24.60943564371238
204,14,22.470329954890865
204,15,19.720878973251548
204,16,22.737813770771595
204,17,30.335286690446946
204,18,40.696308766133
204,19,46.5706276931657
204,20,42.30308014196886
204,21,37.24908171099465
204,22,34.03792382025736
204,23,24.873733208972283
204,24,17.59726562474129
205,1,11.516312243905102
205,2,8.001694006473102
205,3,6.057171166351906
205,4,5.309642019978924
205,5,6.9763096833931595
205,6,11.253536786648953
205,7,16.386618480048057
205,8,20.68542942754899
205,9,24.988167647593887
205,10,21.92892994089225
205,11,19.86924838567328
205,12,22.107868658158832
205,13,24.67044268577608
205,14,22.421402434233094
205,15,19.497574947169408
205,16,22.486069232290127
205,17,31.28491402999589
205,18,39.10145674414575
205,19,44.76570016664072
205,20,42.13869805116876
205,21,38.85701941046383
205,22,35.14069869248108
205,23,24.378090510845414
205,24,17.235105841421706
206,1,11.278982895816789
206,2,7.892068505430299
206,3,5.924340017249847
206,4,5.406189156171249
206,5,7.065754831427991
206,6,11.074533753635345
206,7,16.679695825805062
206,8,22.117495882394323
206,9,25.316948867768684
206,10,22.460433247431666
206,11,20.111090224883643
206,12,21.72053738556447
206,13,25.834554381071822
206,14,22.18644997901068
206,15,18.913042468720967
206,16,22.58670200023252
206,17,30.929998378768566
206,18,40.34799183064253
206,19,45.653374332860764
206,20,42.31562543611852
206,21,37.473747788596214
206,22,33.322732865924955
206,23,24.936467446289097
206,24,17.060761277928542
207,1,10.90869620286122
207,2,7.722593459087429
207,3,6.105586820452542
207,4,5.340748909307139
207,5,7.125862098814935
207,6,10.926458801680242
207,7,16.50218958359008
207,8,20.594128715765823
207,9,26.454150694548375
207,10,22.343811217858374
207,11,18.952730342614515
207,12,22.186983196595207
207,13,23.83090426948757
207,14,22.353810706422376
207,15,20.299598150738287
207,16,22.712126784924386
207,17,31.61219601815402
207,18,39.44807099919852
207,19,44.69308640293978
207,20,41.71116618902531
207,21,39.50488819985149
207,22,33.634222461784795
207,23,24.0249838321806
207,24,17.415235766520976
208,1,11.369943067529219
208,2,8.084786603427936
208,3,6.120471547331559
208,4,5.244411544985128
208,5,6.930934900870786
208,6,11.318456842654577
208,7,16.609806500151322
208,8,21.764833906606995
208,9,25.481426535562395
208,10,21.97152722875378
208,11,19.642921174023954
208,12,23.480148630913867
208,13,25.733384200578616
208,14,21.325303796995083
208,15,19.70467662992812
208,16,22.876448052292602
208,17,30.596561767411213
208,18,39.4147126103658
208,19,45.73300975446558
208,20,40.922647196589296
208,21,39.27725776952786
208,22,34.18555079868712
208,23,24.569561140263026
208,24,16.549849603047388
209,1,9.49286575101349
209,2,6.684049894690368
209,3,5.3980599815781645
209,4,4.5450969872631815
209,5,6.069320891267779
209,6,9.698236410975348
209,7,14.533107385557237
209,8,17.591335058833923
209,9,21.915609534448162
209,10,19.492426136984783
209,11,16.797940751068772
209,12,19.478810617381065
209,13,22.782705426306656
209,14,19.428169456476788
209,15,16.658316499882183
209,16,18.518808910084136
209,17,26.161762227522598
209,18,31.863843450966225
209,19,38.73121016741985
209,20,36.92473637129861
209,21,31.795320205321804
209,22,29.05379809674901
209,23,20.457200634061707
209,24,15.461826914862566
210,1,9.872990558699897
210,2,6.825491868984396
210,3,5.012290220100834
210,4,4.617692931760428
210,5,6.0739451585622755
210,6,9.340401374106943
210,7,14.15034210651163
210,8,16.799656834642846
210,9,20.927767584142906
210,10,19.388405345223827
210,11,16.963293585330614
210,12,19.708583792244784
210,13,22.01801639311012
210,14,19.50155493098745
210,15,16.805899178564474
210,16,19.94123081249479
210,17,25.668603241037374
210,18,32.037514203032316
210,19,38.978307522350065
210,20,35.34767058239917
210,21,32.1728879849045
210,22,27.149331989218734
210,23,20.790449685678933
210,24,13.881263923013389
211,1,10.979401163259947
211,2,7.809669422028754
211,3,6.24168535524556
211,4,5.3344113769013655
211,5,6.824674632090697
211,6,10.768778058390783
211,7,15.914777781018573
211,8,21.39580918273094
211,9,24.744733606648705
211,10,23.525152204550164
211,11,19.937807159987592
211,12,22.79528528117474
211,13,25.211327789338423
211,14,22.770283594557366
211,15,19.652231988723848
211,16,21.977826291753626
211,17,30.509049478402503
211,18,39.11486799641048
211,19,45.70283220001109
211,20,43.21056966176448
211,21,38.80249444317813
211,22,33.390803647799395
211,23,24.9364431332853
211,24,17.195246449946993
212,1,11.301386155282456
212,2,8.117582534032628
212,3,6.396644167077166
212,4,5.371703856300862
212,5,7.075584733872778
212,6,10.941887546659277
212,7,16.3606067369161
212,8,21.0287944804275
212,9,25.799100153520207
212,10,23.06445662056494
212,11,20.112234095417772
212,12,22.49138124475651
212,13,24.26413546409154
212,14,22.9385726782899
212,15,19.837479571375663
212,16,21.966924840762957
212,17,31.180735082246763
212,18,40.33945533439992
212,19,44.88681332841426
212,20,42.13683772671176
212,21,38.63361024851006
212,22,34.04344898525222
212,23,24.83473318417336
212,24,16.91292979861842
213,1,11.069694896610658
213,2,7.842295217949328
213,3,6.234177623207657
213,4,5.530326804815207
213,5,7.303922932595539
213,6,11.149087836040035
213,7,16.76171211571902
213,8,21.077501302904633
213,9,25.017576716712377
213,10,23.851710372137816
213,11,20.137114193918052
213,12,23.66841337328284
213,13,25.19933558275771
213,14,23.09607737441959
213,15,19.723034795742
213,16,23.342824414627742
213,17,30.697853667929994
213,18,38.89507648325024
213,19,44.95130052335617
213,20,41.99881125254905
213,21,36.63725238624149
213,22,32.514223641398964
213,23,25.367539757421035
213,24,18.103987089512138
214,1,11.163843203502044
214,2,7.668681164414471
214,3,5.960907081250489
214,4,5.206331925860292
214,5,7.316739652813673
214,6,11.049427361442495
214,7,16.48989956170493
214,8,21.725952193978973
214,9,24.62269767137834
214,10,23.43740966259414
214,11,20.19458505622535
214,12,22.987429153457274
214,13,23.931599208040858
214,14,22.101772457872062
214,15,19.926814091298787
214,16,22.054933315527702
214,17,30.74060805098578
214,18,39.41145351657469
214,19,45.112095882988854
214,20,41.37605408681841
214,21,38.783750496893255
214,22,33.171929543926446
214,23,24.691976893263693
214,24,17.297318492744424
215,1,10.869420886100718
215,2,8.143409291502973
215,3,6.076381832850769
215,4,5.168197419744291
215,5,7.141629227074708
215,6,11.13766345783743
215,7,16.959773652394702
215,8,21.085375825460414
215,9,23.803361672358122
215,10,22.73003579599709
215,11,19.86797748582897
215,12,22.985979674688345
215,13,26.13134205721914
215,14,22.69419061835636
215,15,20.120147445779256
215,16,22.459586606279682
215,17,30.996794920528686
215,18,41.587203250067766
215,19,45.599561382341555
215,20,41.390458683119995
215,21,38.317612612680946
215,22,32.18164682195611
215,23,23.82204424509319
215,24,16.669409406493102
216,1,9.717843665096531
216,2,6.833052480801527
216,3,5.232082229007985
216,4,4.664357475874284
216,5,5.959596000764106
216,6,9.641767498857133
216,7,14.173285791075005
216,8,17.413792296921965
216,9,20.82769302319076
216,10,19.174389517856277
216,11,16.888643180802084
216,12,19.048109387545374
216,13,20.417779210749693
216,14,19.514694385942327
216,15,16.86167902728242
216,16,20.65210092571608
216,17,26.24301943859432
216,18,33.81386744398993
216,19,38.89224581112738
216,20,35.27284889908888
216,21,33.07625579593554
216,22,28.43157206346326
216,23,22.590050863172426
216,24,14.792367371187167
217,1,9.498033869384297
217,2,6.853256409634194
217,3,5.42838566619779
217,4,4.798030114170919
217,5,6.1303291678759635
217,6,9.675642641320147
217,7,14.056912358425924
217,8,17.589554395255846
217,9,21.46989940482557
217,10,19.526597441266624
217,11,16.827911331070666
217,12,19.602084004839636
217,13,21.149300115300935
217,14,19.897792496824223
217,15,17.192751860477994
217,16,19.842287705623825
217,17,25.76878449152372
217,18,34.182907838964425
217,19,38.13365322026786
217,20,36.92538628533413
217,21,33.093786295614954
217,22,28.494716842114087
217,23,21.773055814819354
217,24,13.837425264242613
218,1,11.74540846334311
218,2,7.846806025589764
218,3,6.173000836014752
218,4,5.351923231780339
218,5,7.158872836392195
218,6,11.19722937281966
218,7,16.244965738557838
218,8,20.431453836849307
218,9,25.544628041387703
218,10,22.01547472591158
218,11,19.610947472038042
218,12,22.604358983710654
218,13,24.73615206171083
218,14,23.15588449707759
218,15,19.822703328993917
218,16,23.802668060876343
218,17,30.416396347333837
218,18,40.571453568662825
218,19,44.64646441216487
218,20,41.45941957380123
218,21,38.25912865543046
218,22,33.30547630730223
218,23,25.173712662093152
218,24,17.502145634708928
219,1,10.716479910549573
219,2,7.796673842443456
219,3,6.280116525615723
219,4,5.590717876257197
219,5,7.425360866946464
219,6,10.82754939186275
219,7,16.21338716418308
219,8,21.12661881746856
219,9,26.204669918346593
219,10,22.243898549154476
219,11,20.055436940975277
219,12,23.003227170877643
219,13,25.019368263699
219,14,23.643183289191903
219,15,19.65604656223929
219,16,22.616426898148447
219,17,28.801251197355896
219,18,38.029631972153744
219,19,45.19565664733652
219,20,41.9989677300828
219,21,38.383268154094125
219,22,32.717361291279275
219,23,25.035430720983157
219,24,17.050383773979462
220,1,11.994046295026049
220,2,7.96079342171892
220,3,6.222164407724348
220,4,5.437934242762125
220,5,7.033005505733281
220,6,10.994792966790222
220,7,16.847000902481373
220,8,21.700376553745716
220,9,24.284077788436495
220,10,21.98927990205196
220,11,20.579541464676957
220,12,22.23306776906702
220,13,25.037544827665258
220,14,23.171184085731966
220,15,18.633633068456927
220,16,22.985685455707014
220,17,30.75856917892106
220,18,38.47999930519735
220,19,44.603783515081595
220,20,44.2114920282978
220,21,37.93714645919815
220,22,33.940523192747214
220,23,24.472566536113376
220,24,17.28641611614016
221,1,11.774104586946295
221,2,7.758146776450726
221,3,6.520012502537206
221,4,5.486609269380937
221,5,7.2056874000202376
221,6,11.168990436014644
221,7,15.98681135767221
221,8,21.021418442751294
221,9,24.72590433187137
221,10,23.025568052049216
221,11,19.595506349183903
221,12,22.026778295376264
221,13,25.092572358233888
221,14,22.99511240130972
221,15,19.090759899074726
221,16,22.06611571371814
221,17,30.808028971593448
221,18,39.752997053637934
221,19,43.344840377127866
221,20,41.3884727789365
221,21,39.254418361660186
221,22,32.9767177361744
221,23,25.331060251952685
221,24,16.92408993059398
222,1,10.800225819832384
222,2,7.683145170757533
222,3,6.145288766121551
222,4,5.590882983141297
222,5,7.662756192484028
222,6,11.106158458916244
222,7,16.308706436942586
222,8,21.667347558720977
222,9,24.662886912464902
222,10,22.145393682768685
222,11,19.83585596726838
222,12,23.02344459549799
222,13,26.38074928051759
222,14,22.883689817732268
222,15,19.03879530621394
222,16,21.976895585375686
222,17,31.376132496453444
222,18,39.06609204717977
222,19,46.26030291928484
222,20,41.51836441819555
222,21,38.50380660227529
222,22,34.442878404552054
222,23,24.75650782792151
222,24,16.408970436627833
223,1,9.174934448314936
223,2,6.695811048825766
223,3,5.338275465638482
223,4,4.515223785455705
223,5,6.27142210733017
223,6,9.546710601886263
223,7,13.959640330988801
223,8,18.226307793908965
223,9,20.73613214138902
223,10,19.682276896760296
223,11,17.42295987872499
223,12,18.641811143898536
223,13,21.228134455536114
223,14,19.298876415725523
223,15,16.61081091373444
223,16,19.658833264024913
223,17,26.566990622258693
223,18,33.46419758534803
223,19,36.51271619879949
223,20,35.58287480418957
223,21,31.957514549452533
223,22,29.25636378592843
223,23,20.88170546476267
223,24,14.175182044802744
224,1,9.608779098819307
224,2,6.890830612028368
224,3,5.375716346618211
224,4,4.658818707106707
224,5,6.137390560165821
224,6,8.815425991114363
224,7,14.020309477723368
224,8,18.713296999549108
224,9,21.24809123735798
224,10,18.993048686979837
224,11,16.3695395401336
224,12,18.827322999056204
224,13,21.08133239266257
224,14,19.33635350908496
224,15,17.070809089533554
224,16,18.917425357255887
224,17,25.512004797206195
224,18,33.53438954016225
224,19,38.744769177587294
224,20,33.07344759699518
224,21,34.896690867548294
224,22,29.671860936643917
224,23,21.429761919096954
224,24,14.3085465757652
225,1,11.264398876039145
225,2,8.29368712766443
225,3,6.414422577608454
225,4,5.4956510084302534
225,5,7.211582184231963
225,6,11.356624504979738
225,7,17.194053347257434
225,8,20.994359949838124
225,9,25.38560170584494
225,10,22.79131000150869
225,11,20.854757996705228
225,12,22.91555553714829
225,13,23.931892605234786
225,14,23.66984489819005
225,15,19.95336843804865
225,16,22.56162837016432
225,17,30.774417611248786
225,18,37.73249430445769
225,19,45.900061710611844
225,20,41.14769651123746
225,21,38.596560791062494
225,22,32.60513755444794
225,23,25.51696986800667
225,24,17.429580069916994
226,1,10.980704577932558
226,2,7.952805990319138
226,3,6.176948582484312
226,4,5.56802884287336
226,5,6.921574632770903
226,6,10.94251085729176
226,7,16.902581744465103
226,8,20.077029197788228
226,9,25.0162760130221
226,10,22.801475147294703
226,11,18.909800100930358
226,12,23.06292805323241
226,13,24.918073451025656
226,14,23.290863575823643
226,15,19.322908333912412
226,16,23.599762990997085
226,17,30.990564594261908
226,18,40.17379916589837
226,19,44.341705279080735
226,20,42.49900340415958
226,21,39.68770901780731
226,22,33.416820214150476
226,23,24.289148598786884
226,24,17.016098195567466
227,1,11.535555187680316
227,2,8.106327690638008
227,3,5.773240519174629
227,4,5.627334665042812
227,5,7.206465427526566
227,6,11.100555142216395
227,7,15.637046656050291
227,8,20.90515182963076
227,9,24.69209578934129
227,10,22.943010395393088
227,11,19.462086687343973
227,12,22.26370167355674
227,13,24.138248005147737
227,14,23.001335308712175
227,15,19.102077832380004
227,16,23.700872317198318
227,17,30.677916385537305
227,18,39.55499701470504
227,19,45.5489276246698
227,20,41.68896724362981
227,21,37.89023137060636
227,22,34.552199777314854
227,23,24.783849584665575
227,24,17.459639371602385
228,1,11.278716937358777
228,2,8.12139337720313
228,3,5.934830360008101
228,4,5.329172735210148
228,5,6.738295654329191
228,6,11.081119016387225
228,7,16.509217065119827
228,8,20.75309132464333
228,9,24.373392490120263
228,10,22.81343228176005
228,11,19.23602522409166
228,12,22.280712072582933
228,13,24.736160654937883
228,14,23.350872113793955
228,15,19.49287919236995
228,16,22.086166873828066
228,17,31.5260003743442
228,18,41.073990132486074
228,19,44.02930258591681
228,20,40.42679672299215
228,21,35.9192154834748
228,22,33.825930517860776
228,23,25.42265384170153
228,24,16.83286733434002
229,1,10.982252306016203
229,2,7.854587923298224
229,3,6.2136563414098145
229,4,5.314040052354765
229,5,7.411731214256657
229,6,11.488825060982332
229,7,16.241078653958755
229,8,21.132783005035243
229,9,24.721476722917792
229,10,23.17722198591507
229,11,20.10932620322951
229,12,22.327864646919203
229,13,24.42408078637024
229,14,22.322994629906496
229,15,19.57839866501603
229,16,24.47549324271374
229,17,30.76025608276342
229,18,40.54051877133543
229,19,43.791180525334276
229,20,40.63189891519376
229,21,36.68695553430524
229,22,33.80483740289577
229,23,24.556784011052862
229,24,16.8587856378993
230,1,10.011934463133354
230,2,6.728910808635
230,3,5.495241456090671
230,4,4.625041173589455
230,5,6.194242963148215
230,6,9.600637716748809
230,7,13.844562723983048
230,8,17.44273040320217
230,9,21.224643847418147
230,10,19.93450773870852
230,11,16.457374575046444
230,12,19.1945424803208
230,13,21.310467866386077
230,14,18.809259677892694
230,15,16.597260025131476
230,16,19.220729373367373
230,17,25.371543801751766
230,18,34.34931534734484
230,19,39.93280219804872
230,20,35.33107524570046
230,21,33.65358685990219
230,22,27.436077142525736
230,23,21.33069716880132
230,24,14.444896115893812
231,1,9.474617797946838
231,2,6.92285675886466
231,3,5.451112132413692
231,4,4.374337650886087
231,5,6.278421668884314
231,6,9.595099039610478
231,7,14.295036082759873
231,8,18.056231637962657
231,9,21.740220107461017
231,10,19.992755088151196
231,11,16.91214851569964
231,12,19.748947474219648
231,13,20.808906165352
231,14,19.66319477386039
231,15,16.872070268544373
231,16,19.137708225400104
231,17,24.857231101922828
231,18,33.221341368350195
231,19,38.43082797706314
231,20,36.611824404745406
231,21,32.4943102950241
231,22,28.856002055039298
231,23,21.65143508865803
231,24,15.0299129471198
232,1,11.277981768277211
232,2,7.7958666013014
232,3,6.059706958480675
232,4,5.292128183978156
232,5,6.873370004684943
232,6,11.755112387619908
232,7,16.542922941689895
232,8,20.664141985702805
232,9,25.24942018671244
232,10,22.173524989616826
232,11,18.809871969273146
232,12,22.905039864899784
232,13,24.801953519228768
232,14,23.875536241845907
232,15,20.370274504433358
232,16,22.31854021741258
232,17,31.148275228770242
232,18,39.521189950926605
232,19,47.20608517868589
232,20,42.28765043565102
232,21,39.220368880209186
232,22,33.351705931787926
232,23,24.97612537549676
232,24,16.60939501753806
233,1,11.2135507531521
233,2,7.425453988339893
233,3,6.043516612079703
233,4,5.513786061069341
233,5,6.965172133895364
233,6,11.248174923929978
233,7,16.722418272806514
233,8,21.623640617724455
233,9,25.036552352311354
233,10,22.835074527563407
233,11,19.656730825448065
233,12,23.532347107453365
233,13,25.273387270364392
233,14,22.053855965103143
233,15,19.269375588257784
233,16,22.694896392257235
233,17,29.835153936187666
233,18,39.012420427600155
233,19,45.05208968095159
233,20,43.0838548408155
233,21,39.480065647235755
233,22,31.692695612988206
233,23,23.777072041547026
233,24,16.73370949350006
234,1,11.169080619488946
234,2,8.000446050780793
234,3,6.100372856907965
234,4,5.455867386046808
234,5,7.0996435354893315
234,6,10.610680848583236
234,7,16.494822556690618
234,8,20.82762076513841
234,9,24.66069370501909
234,10,23.591448290961747
234,11,18.87884473689972
234,12,23.230552168638546
234,13,26.391388367980063
234,14,23.24120153176812
234,15,19.76008995713792
234,16,23.385650876184165
234,17,29.68726806766658
234,18,39.07289361293113
234,19,44.974431497632764
234,20,43.17601552585745
234,21,38.56368267068757
234,22,34.37121809484969
234,23,24.724631213192442
234,24,17.50655866732869
235,1,11.142636734637561
235,2,8.309558382241054
235,3,5.855959209922294
235,4,5.454172279778267
235,5,7.14483708907065
235,6,11.330228668195348
235,7,15.506044853088794
235,8,20.834715428483523
235,9,25.974005087065862
235,10,22.7275294521329
235,11,19.263646882957552
235,12,23.36672837690266
235,13,24.626264775207282
235,14,22.345350364339158
235,15,19.56525144126746
235,16,22.779350290053657
235,17,30.1124507135544
235,18,38.76089566963456
235,19,47.83353181405611
235,20,41.943241868335726
235,21,37.89412635421365
235,22,34.75202507975858
235,23,25.17138256078262
235,24,17.325376855660945
236,1,11.429837327188638
236,2,7.934978988543332
236,3,6.384648400393693
236,4,5.346223216053044
236,5,7.099895024928679
236,6,10.82966330513094
236,7,17.878016184602725
236,8,21.798983644584307
236,9,25.54974895300732
236,10,22.72420214462809
236,11,19.34798257488889
236,12,21.74362186031235
236,13,25.220702106278967
236,14,22.56329892393513
236,15,19.11483122881764
236,16,22.416717351362273
236,17,30.64616861723344
236,18,42.44312612193248
236,19,44.75880410771346
236,20,41.31439742297873
236,21,36.995254673744896
236,22,31.30054581355342
236,23,24.52164446658614
