datetime,total_load_kw,hour,day_of_year
2024-06-16 22:00:00,32.42601058190264,22,168
2024-06-16 23:00:00,19.331237563273152,23,168
2024-06-17 00:00:00,9.359786135174293,0,169
2024-06-17 01:00:00,7.091970581734247,1,169
2024-06-17 02:00:00,5.240270985004902,2,169
2024-06-17 03:00:00,3.8558455542656302,3,169
2024-06-17 04:00:00,4.062419063197968,4,169
2024-06-17 05:00:00,7.711691108531261,5,169
2024-06-17 06:00:00,18.719572270348586,6,169
2024-06-17 07:00:00,31.24293095060397,7,169
2024-06-17 08:00:00,28.486567545695507,8,169
2024-06-17 09:00:00,23.231451866460482,9,169
2024-06-17 10:00:00,26.09668126880573,10,169
2024-06-17 11:00:00,31.62844511407077,11,169
2024-06-17 12:00:00,37.16020895933581,12,169
2024-06-17 13:00:00,33.043662748012444,13,169
2024-06-17 14:00:00,28.927116536689084,14,169
2024-06-17 15:00:00,34.45888038195412,15,169
2024-06-17 16:00:00,45.77165426538532,16,169
2024-06-17 17:00:00,60.28873270605156,17,169
2024-06-17 18:00:00,74.18414994810594,18,169
2024-06-17 19:00:00,83.02397960204112,19,169
2024-06-17 20:00:00,68.42095354301593,20,169
2024-06-17 21:00:00,46.62169981188286,21,169
2024-06-17 22:00:00,25.071692273650932,22,169
2024-06-17 23:00:00,15.010235199197849,23,169
2024-06-18 00:00:00,9.024101028066141,0,170
2024-06-18 01:00:00,6.828653511148548,1,170
2024-06-18 02:00:00,5.021621421710591,2,170
2024-06-18 03:00:00,3.660851853285149,3,170
2024-06-18 04:00:00,3.8252019184257327,4,170
2024-06-18 05:00:00,7.321703706570299,5,170
2024-06-18 06:00:00,18.048202056132283,6,170
2024-06-18 07:00:00,30.017770750528985,7,170
2024-06-18 08:00:00,27.28157262008265,8,170
2024-06-18 09:00:00,21.961374712379705,9,170
2024-06-18 10:00:00,24.679177441899405,10,170
2024-06-18 11:00:00,30.002825121204232,11,170
2024-06-18 12:00:00,35.32647280050906,12,170
2024-06-18 13:00:00,31.38370849135198,13,170
2024-06-18 14:00:00,27.4409441821949,14,170
2024-06-18 15:00:00,32.76459186149973,15,170
2024-06-18 16:00:00,43.584665559880186,16,170
2024-06-18 17:00:00,57.42567350821235,17,170
2024-06-18 18:00:00,70.84066957011368,18,170
2024-06-18 19:00:00,79.80797308120407,19,170
2024-06-18 20:00:00,65.70253533422886,20,170
2024-06-18 21:00:00,44.71978819803029,21,170
2024-06-18 22:00:00,23.909819401602505,22,170
2024-06-18 23:00:00,14.31470728285943,23,170
2024-06-19 00:00:00,9.293672580308058,0,171
2024-06-19 01:00:00,7.068517794013026,1,171
2024-06-19 02:00:00,5.19687443880211,2,171
2024-06-19 03:00:00,3.840055837742501,3,171
2024-06-19 04:00:00,4.043920464899826,4,171
2024-06-19 05:00:00,7.680111675485002,5,171
2024-06-19 06:00:00,18.587345160616117,6,171
2024-06-19 07:00:00,30.427557694082815,7,171
2024-06-19 08:00:00,28.3971826416999,8,171
2024-06-19 09:00:00,23.471397319050467,9,171
2024-06-19 10:00:00,26.616096813765147,10,171
2024-06-19 11:00:00,32.151806864464646,11,171
2024-06-19 12:00:00,37.68751691516416,12,171
2024-06-19 13:00:00,33.536500950427666,13,171
2024-06-19 14:00:00,29.385484985691185,14,171
2024-06-19 15:00:00,34.921195036390685,15,171
2024-06-19 16:00:00,46.02196677616314,16,171
2024-06-19 17:00:00,59.93615414542178,17,171
2024-06-19 18:00:00,73.68013629831992,18,171
2024-06-19 19:00:00,82.22609686574339,19,171
2024-06-19 20:00:00,67.78976766986375,20,171
2024-06-19 21:00:00,46.40368269894815,21,171
2024-06-19 22:00:00,25.046949366405997,22,171
2024-06-19 23:00:00,14.952494096655354,23,171
2024-06-20 00:00:00,9.004037124458787,0,172
2024-06-20 01:00:00,6.855677943022815,1,172
2024-06-20 02:00:00,5.0487968729493105,2,172
2024-06-20 03:00:00,3.7076547544218954,3,172
2024-06-20 04:00:00,3.894198609695554,4,172
2024-06-20 05:00:00,7.415309508843791,5,172
2024-06-20 06:00:00,18.008074248917573,6,172
2024-06-20 07:00:00,29.732518678591674,7,172
2024-06-20 08:00:00,27.44841828229338,8,172
2024-06-20 09:00:00,22.557669405268328,9,172
2024-06-20 10:00:00,25.55169452106011,10,172
2024-06-20 11:00:00,30.979482193539475,11,172
2024-06-20 12:00:00,36.407269866018844,12,172
2024-06-20 13:00:00,32.42042001532452,13,172
2024-06-20 14:00:00,28.43357016463019,14,172
2024-06-20 15:00:00,33.86135783710956,15,172
2024-06-20 16:00:00,44.64190780573311,16,172
2024-06-20 17:00:00,58.19179535342397,17,172
2024-06-20 18:00:00,71.4925508407547,18,172
2024-06-20 19:00:00,79.97135534772465,19,172
2024-06-20 20:00:00,65.95013094950141,20,172
2024-06-20 21:00:00,45.13520643334893,21,172
2024-06-20 22:00:00,24.245256540861277,22,172
2024-06-20 23:00:00,14.457531307140265,23,172
2024-06-21 00:00:00,9.889237550771533,0,173
2024-06-21 01:00:00,7.495006674786305,1,173
2024-06-21 02:00:00,5.540106645245316,2,173
2024-06-21 03:00:00,4.06470495543993,3,173
2024-06-21 04:00:00,4.276172700804448,4,173
2024-06-21 05:00:00,8.129409910879861,5,173
2024-06-21 06:00:00,19.778475101543066,6,173
2024-06-21 07:00:00,33.11276060973683,7,173
2024-06-21 08:00:00,30.057857431613236,8,173
2024-06-21 09:00:00,24.435774007791913,9,173
2024-06-21 10:00:00,27.434121662555018,10,173
2024-06-21 11:00:00,33.30293771034616,11,173
2024-06-21 12:00:00,39.1717537581373,12,173
2024-06-21 13:00:00,34.83901820832629,13,173
2024-06-21 14:00:00,30.50628265851527,14,173
2024-06-21 15:00:00,36.37509870630641,15,173
2024-06-21 16:00:00,48.33397368968552,16,173
2024-06-21 17:00:00,63.69687400072011,17,173
2024-06-21 18:00:00,78.37457330346211,18,173
2024-06-21 19:00:00,87.82862605389738,19,173
2024-06-21 20:00:00,72.38288650216535,20,173
2024-06-21 21:00:00,49.311007516865196,21,173
2024-06-21 22:00:00,26.46037141936188,22,173
2024-06-21 23:00:00,15.835884331030686,23,173
2024-06-22 00:00:00,10.815701171908007,0,174
2024-06-22 01:00:00,8.245215160837327,1,174
2024-06-22 02:00:00,6.089980276188319,2,174
2024-06-22 03:00:00,4.477486280399038,3,174
2024-06-22 04:00:00,4.7140720803859555,4,174
2024-06-22 05:00:00,8.954972560798078,5,174
2024-06-22 06:00:00,21.631402343816013,6,174
2024-06-22 07:00:00,35.91408166027336,7,174
2024-06-22 08:00:00,33.03611606280218,8,174
2024-06-22 09:00:00,27.235738154374683,9,174
2024-06-22 10:00:00,30.831546617933693,10,174
2024-06-22 11:00:00,37.397363548195145,11,174
2024-06-22 12:00:00,43.96318047845661,12,174
2024-06-22 13:00:00,39.17953910918475,13,174
2024-06-22 14:00:00,34.395897739912904,14,174
2024-06-22 15:00:00,40.96171467017436,15,174
2024-06-22 16:00:00,53.97217747539434,16,174
2024-06-22 17:00:00,70.36523481963913,17,174
2024-06-22 18:00:00,86.32190801368849,18,174
2024-06-22 19:00:00,96.37750027196114,19,174
2024-06-22 20:00:00,79.52973929741697,20,174
2024-06-22 21:00:00,54.455156886924684,21,174
2024-06-22 22:00:00,29.259403421129463,22,174
2024-06-22 23:00:00,17.43677352162232,23,174
2024-06-23 00:00:00,11.751771836009123,0,175
2024-06-23 01:00:00,8.885948900851051,1,175
2024-06-23 02:00:00,6.538894921500047,2,175
2024-06-23 03:00:00,4.7518838922399,3,175
2024-06-23 04:00:00,4.95782352011615,4,175
2024-06-23 05:00:00,9.503767784479802,5,175
2024-06-23 06:00:00,23.503543672018242,6,175
2024-06-23 07:00:00,39.28205295197425,7,175
2024-06-23 08:00:00,35.453415363670736,8,175
2024-06-23 09:00:00,28.380071941897853,9,175
2024-06-23 10:00:00,31.8228625888766,10,175
2024-06-23 11:00:00,38.75712730580806,11,175
2024-06-23 12:00:00,45.69139202273952,12,175
2024-06-23 13:00:00,40.585404808285006,13,175
2024-06-23 14:00:00,35.479417593830505,14,175
2024-06-23 15:00:00,42.413682310761956,15,175
2024-06-23 16:00:00,56.529010065376184,16,175
2024-06-23 17:00:00,74.67109030607128,17,175
2024-06-23 18:00:00,92.15450801239653,18,175
2024-06-23 19:00:00,104.01233963260489,19,175
2024-06-23 20:00:00,85.61478317504117,20,175
2024-06-23 21:00:00,58.207886177317704,21,175
2024-06-23 22:00:00,31.047787500345567,22,175
2024-06-23 23:00:00,18.595656313207105,23,175
2024-06-24 00:00:00,9.554526082532135,0,176
2024-06-24 01:00:00,7.264937148074256,1,176
2024-06-24 02:00:00,5.358152575091395,2,176
2024-06-24 03:00:00,3.916904824514497,3,176
2024-06-24 04:00:00,4.10652899149941,4,176
2024-06-24 05:00:00,7.8338096490289955,5,176
2024-06-24 06:00:00,19.10905216506427,6,176
2024-06-24 07:00:00,31.825097661834995,7,176
2024-06-24 08:00:00,29.035714526555843,8,176
2024-06-24 09:00:00,23.659781813938487,9,176
2024-06-24 10:00:00,26.700630181943783,10,176
2024-06-24 11:00:00,32.458509129240994,11,176
2024-06-24 12:00:00,38.2163880765382,12,176
2024-06-24 13:00:00,34.02357059660265,13,176
2024-06-24 14:00:00,29.83075311666711,14,176
2024-06-24 15:00:00,35.58863206396432,15,176
2024-06-24 16:00:00,47.07054593709715,16,176
2024-06-24 17:00:00,61.63181671276092,17,176
2024-06-24 18:00:00,75.76552066420882,18,176
2024-06-24 19:00:00,84.97905658853308,19,176
2024-06-24 20:00:00,70.06282190340434,20,176
2024-06-24 21:00:00,47.857490825078344,21,176
2024-06-24 22:00:00,25.618315725290742,22,176
2024-06-24 23:00:00,15.288370964088166,23,176
2024-06-25 00:00:00,9.266827002511567,0,177
2024-06-25 01:00:00,7.0782450926752345,1,177
2024-06-25 02:00:00,5.208044717248362,2,177
2024-06-25 03:00:00,3.8259980017678092,3,177
2024-06-25 04:00:00,4.0172483053879375,4,177
2024-06-25 05:00:00,7.65199600353562,5,177
2024-06-25 06:00:00,18.533654005023134,6,177
2024-06-25 07:00:00,30.440941655681122,7,177
2024-06-25 08:00:00,28.311219760436554,8,177
2024-06-25 09:00:00,23.423770407342182,9,177
2024-06-25 10:00:00,26.655646235038613,10,177
2024-06-25 11:00:00,32.312071242622416,11,177
2024-06-25 12:00:00,37.96849625020623,12,177
2024-06-25 13:00:00,33.845594892112224,13,177
2024-06-25 14:00:00,29.722693534018216,14,177
2024-06-25 15:00:00,35.37911854160202,15,177
2024-06-25 16:00:00,46.43197104491766,16,177
2024-06-25 17:00:00,60.16187457943495,17,177
2024-06-25 18:00:00,73.80586540161919,18,177
2024-06-25 19:00:00,82.43547611583169,19,177
2024-06-25 20:00:00,68.02472346890255,20,177
2024-06-25 21:00:00,46.68401967675179,21,177
2024-06-25 22:00:00,25.083318372749044,22,177
2024-06-25 23:00:00,14.921491399830984,23,177
2024-06-26 00:00:00,9.190188737347224,0,178
2024-06-26 01:00:00,6.9662360529983385,1,178
2024-06-26 02:00:00,5.1195476345070405,2,178
2024-06-26 03:00:00,3.77732619455944,3,178
2024-06-26 04:00:00,3.973464973266287,4,178
2024-06-26 05:00:00,7.55465238911888,5,178
2024-06-26 06:00:00,18.380377474694452,6,178
2024-06-26 07:00:00,30.178448373185578,7,178
2024-06-26 08:00:00,27.992870352567586,8,178
2024-06-26 09:00:00,22.948389175841086,9,178
2024-06-26 10:00:00,25.91726406422072,10,178
2024-06-26 11:00:00,31.316176407123336,11,178
2024-06-26 12:00:00,36.715088750025956,12,178
2024-06-26 13:00:00,32.629434355629655,13,178
2024-06-26 14:00:00,28.543779961233366,14,178
2024-06-26 15:00:00,33.94269230413598,15,178
2024-06-26 16:00:00,44.93631610486523,16,178
2024-06-26 17:00:00,58.85015447499316,17,178
2024-06-26 18:00:00,72.48824858103816,18,178
2024-06-26 19:00:00,81.09818045417303,19,178
2024-06-26 20:00:00,66.80345737387488,20,178
2024-06-26 21:00:00,45.60076488724376,21,178
2024-06-26 22:00:00,24.593871515536666,22,178
2024-06-26 23:00:00,14.717027220824068,23,178
2024-06-27 00:00:00,9.653554547659775,0,179
2024-06-27 01:00:00,7.319667575073136,1,179
2024-06-27 02:00:00,5.375642761000681,2,179
2024-06-27 03:00:00,3.927023364428835,3,179
2024-06-27 04:00:00,4.10514974902368,4,179
2024-06-27 05:00:00,7.854046728857671,5,179
2024-06-27 06:00:00,19.307109095319554,6,179
2024-06-27 07:00:00,31.89890230870741,7,179
2024-06-27 08:00:00,29.249697633520025,8,179
2024-06-27 09:00:00,23.70600792589686,9,179
2024-06-27 10:00:00,26.747114458364393,10,179
2024-06-27 11:00:00,32.47437326600278,11,179
2024-06-27 12:00:00,38.20163207364117,12,179
2024-06-27 13:00:00,33.95732967630657,13,179
2024-06-27 14:00:00,29.71302727897198,14,179
2024-06-27 15:00:00,35.440286086610364,15,179
2024-06-27 16:00:00,46.971295925640106,16,179
2024-06-27 17:00:00,61.58295692090688,17,179
2024-06-27 18:00:00,75.90428541373994,18,179
2024-06-27 19:00:00,85.36499741628052,19,179
2024-06-27 20:00:00,70.30219071829558,20,179
2024-06-27 21:00:00,47.95267657861547,21,179
2024-06-27 22:00:00,25.679654662688332,22,179
2024-06-27 23:00:00,15.351840688525652,23,179
2024-06-28 00:00:00,8.970551027516064,0,180
2024-06-28 01:00:00,6.8473099503130115,1,180
2024-06-28 02:00:00,5.050457055441052,2,180
2024-06-28 03:00:00,3.7277946785642784,3,180
2024-06-28 04:00:00,3.9305544808361272,4,180
2024-06-28 05:00:00,7.455589357128558,5,180
2024-06-28 06:00:00,17.94110205503213,6,180
2024-06-28 07:00:00,29.55327014556476,7,180
2024-06-28 08:00:00,27.475435531517096,8,180
2024-06-28 09:00:00,22.82063558713906,9,180
2024-06-28 10:00:00,25.91982785664599,10,180
2024-06-28 11:00:00,31.368740208578302,11,180
2024-06-28 12:00:00,36.8176525605106,12,180
2024-06-28 13:00:00,32.81842716622299,13,180
2024-06-28 14:00:00,28.81920177193538,14,180
2024-06-28 15:00:00,34.268114123867676,15,180
2024-06-28 16:00:00,45.02180459941197,16,180
2024-06-28 17:00:00,58.45866764776518,17,180
2024-06-28 18:00:00,71.67570082968736,18,180
2024-06-28 19:00:00,79.83801083354425,19,180
2024-06-28 20:00:00,65.89613417279973,20,180
2024-06-28 21:00:00,45.19979243079854,21,180
2024-06-28 22:00:00,24.359316460477036,22,180
2024-06-28 23:00:00,14.505659109713418,23,180
2024-06-29 00:00:00,11.809961765376777,0,181
2024-06-29 01:00:00,8.985489647965359,1,181
2024-06-29 02:00:00,6.629575943304202,2,181
2024-06-29 03:00:00,4.797919967860206,3,181
2024-06-29 04:00:00,5.001370063778557,4,181
2024-06-29 05:00:00,9.595839935720413,5,181
2024-06-29 06:00:00,23.619923530753553,6,181
2024-06-29 07:00:00,39.677974835784724,7,181
2024-06-29 08:00:00,35.71346904613992,8,181
2024-06-29 09:00:00,28.77560199826793,9,181
2024-06-29 10:00:00,32.4269961402626,10,181
2024-06-29 11:00:00,39.63030360021147,11,181
2024-06-29 12:00:00,46.83361106016034,12,181
2024-06-29 13:00:00,41.714883459001314,13,181
2024-06-29 14:00:00,36.59615585784229,14,181
2024-06-29 15:00:00,43.79946331779116,15,181
2024-06-29 16:00:00,57.99573202990008,16,181
2024-06-29 17:00:00,76.04564114790551,17,181
2024-06-29 18:00:00,93.50454714810512,18,181
2024-06-29 19:00:00,105.38273115102095,19,181
2024-06-29 20:00:00,86.88153522142639,20,181
2024-06-29 21:00:00,59.30279818088195,21,181
2024-06-29 22:00:00,31.51371493254871,22,181
2024-06-29 23:00:00,18.784779679604124,23,181
2024-06-30 00:00:00,11.553445562853454,0,182
2024-06-30 01:00:00,8.80907244095733,1,182
2024-06-30 02:00:00,6.4943344874150535,2,182
2024-06-30 03:00:00,4.7292587947841795,3,182
2024-06-30 04:00:00,4.945740510987856,4,182
2024-06-30 05:00:00,9.45851758956836,5,182
2024-06-30 06:00:00,23.10689112570691,6,182
2024-06-30 07:00:00,38.479242026153116,7,182
2024-06-30 08:00:00,35.09995664907473,8,182
2024-06-30 09:00:00,28.622263481927185,9,182
2024-06-30 10:00:00,32.39912558041103,10,182
2024-06-30 11:00:00,39.46608487904153,11,182
2024-06-30 12:00:00,46.533044177672046,12,182
2024-06-30 13:00:00,41.47060483818013,13,182
2024-06-30 14:00:00,36.40816549868823,14,182
2024-06-30 15:00:00,43.47512479731873,15,182
2024-06-30 16:00:00,57.32306410885653,16,182
2024-06-30 17:00:00,74.75107441008674,17,182
2024-06-30 18:00:00,91.79326621673246,18,182
2024-06-30 19:00:00,103.03676840571914,19,182
2024-06-30 20:00:00,84.99231661950414,20,182
2024-06-30 21:00:00,58.16236486124322,21,182
2024-06-30 22:00:00,31.04643381725912,22,182
2024-06-30 23:00:00,18.484071746729366,23,182
2024-07-01 00:00:00,10.034891020567208,0,183
2024-07-01 01:00:00,7.614892746218592,1,183
2024-07-01 02:00:00,5.611716537060655,2,183
2024-07-01 03:00:00,4.112363819231475,3,183
2024-07-01 04:00:00,4.315642116646261,4,183
2024-07-01 05:00:00,8.22472763846295,5,183
2024-07-01 06:00:00,20.069782041134417,6,183
2024-07-01 07:00:00,33.34282445853385,7,183
2024-07-01 08:00:00,30.490698715808982,8,183
2024-07-01 09:00:00,24.827654826942783,9,183
2024-07-01 10:00:00,27.979832174155078,10,183
2024-07-01 11:00:00,33.956712104749585,11,183
2024-07-01 12:00:00,39.93359203534409,12,183
2024-07-01 13:00:00,35.520683022198654,13,183
2024-07-01 14:00:00,31.107774009053205,14,183
2024-07-01 15:00:00,37.08465393964771,15,183
2024-07-01 16:00:00,49.141731144150384,16,183
2024-07-01 17:00:00,64.48172619852166,17,183
2024-07-01 18:00:00,79.3566137677861,18,183
2024-07-01 19:00:00,88.99488234403354,19,183
2024-07-01 20:00:00,73.33800931604458,20,183
2024-07-01 21:00:00,50.03696809669839,21,183
2024-07-01 22:00:00,26.839244220665847,22,183
2024-07-01 23:00:00,16.042898682096325,23,183
2024-07-02 00:00:00,9.286210224723057,0,184
2024-07-02 01:00:00,7.126010952937993,1,184
2024-07-02 02:00:00,5.26074703300815,2,184
2024-07-02 03:00:00,3.8879776264592767,3,184
2024-07-02 04:00:00,4.097872862259756,4,184
2024-07-02 05:00:00,7.75569666033943,5,184
2024-07-02 06:00:00,18.572420449446106,6,184
2024-07-02 07:00:00,30.565052497612676,7,184
2024-07-02 08:00:00,28.528131385261602,8,184
2024-07-02 09:00:00,23.891659950982145,9,184
2024-07-02 10:00:00,27.282027326622867,10,184
2024-07-02 11:00:00,33.06333237746809,11,184
2024-07-02 12:00:00,38.84463742831331,12,184
2024-07-02 13:00:00,34.69431911685267,13,184
2024-07-02 14:00:00,30.544000805392024,14,184
2024-07-02 15:00:00,36.32530585623724,15,184
2024-07-02 16:00:00,47.43667062596399,16,184
2024-07-02 17:00:00,61.13314087651434,17,184
2024-07-02 18:00:00,74.7397496448075,18,184
2024-07-02 19:00:00,83.08266134543702,19,184
2024-07-02 20:00:00,68.66055920745156,20,184
2024-07-02 21:00:00,47.27741061119999,21,184
2024-07-02 22:00:00,25.443016682984723,22,184
2024-07-02 23:00:00,15.091602849077905,23,184
2024-07-03 00:00:00,10.501764684176173,0,185
2024-07-03 01:00:00,8.030736681136872,1,185
2024-07-03 02:00:00,5.932504701098534,2,185
2024-07-03 03:00:00,4.330955900013652,3,185
2024-07-03 04:00:00,4.541347606310464,4,185
2024-07-03 05:00:00,8.661911800027305,5,185
2024-07-03 06:00:00,21.003529368352346,6,185
2024-07-03 07:00:00,35.00350480359592,7,185
2024-07-03 08:00:00,32.02205224430746,8,185
2024-07-03 09:00:00,26.329484491172217,9,185
2024-07-03 10:00:00,29.876331184432274,10,185
2024-07-03 11:00:00,36.37850116795712,11,185
2024-07-03 12:00:00,42.88067115148197,12,185
2024-07-03 13:00:00,38.263423778811664,13,185
2024-07-03 14:00:00,33.646176406141365,14,185
2024-07-03 15:00:00,40.148346389666216,15,185
2024-07-03 16:00:00,52.75894783786521,16,185
2024-07-03 17:00:00,68.54878672949727,17,185
2024-07-03 18:00:00,83.99260741975203,18,185
2024-07-03 19:00:00,93.98253361320398,19,185
2024-07-03 20:00:00,77.59625161752194,20,185
2024-07-03 21:00:00,53.21661554631118,21,185
2024-07-03 22:00:00,28.44324095624975,22,185
2024-07-03 23:00:00,16.903040187460988,23,185
2024-07-04 00:00:00,9.288946856207051,0,186
2024-07-04 01:00:00,7.0646960046598215,1,186
2024-07-04 02:00:00,5.206818689094746,2,186
2024-07-04 03:00:00,3.8089511279843014,3,186
2024-07-04 04:00:00,3.9933532117538952,4,186
2024-07-04 05:00:00,7.617902255968604,5,186
2024-07-04 06:00:00,18.577893712414102,6,186
2024-07-04 07:00:00,30.86150599756449,7,186
2024-07-04 08:00:00,28.24050599927441,8,186
2024-07-04 09:00:00,23.045840467964844,9,186
2024-07-04 10:00:00,26.033709290244758,10,186
2024-07-04 11:00:00,31.63004079780061,11,186
2024-07-04 12:00:00,37.22637230535646,12,186
2024-07-04 13:00:00,33.14181350668712,13,186
2024-07-04 14:00:00,29.057254708017776,14,186
2024-07-04 15:00:00,34.65358621557363,15,186
2024-07-04 16:00:00,45.799970665727415,16,186
2024-07-04 17:00:00,59.90048268621739,17,186
2024-07-04 18:00:00,73.6379312455189,18,186
2024-07-04 19:00:00,82.5666294273235,19,186
2024-07-04 20:00:00,68.07329451357874,20,186
2024-07-04 21:00:00,46.51813394834951,21,186
2024-07-04 22:00:00,24.916694818162398,22,186
2024-07-04 23:00:00,14.86700034439802,23,186
2024-07-05 00:00:00,9.469694756577155,0,187
2024-07-05 01:00:00,7.20166084493808,1,187
2024-07-05 02:00:00,5.3144824050288815,2,187
2024-07-05 03:00:00,3.8446537235019345,3,187
2024-07-05 04:00:00,4.007202590857197,4,187
2024-07-05 05:00:00,7.68930744700387,5,187
2024-07-05 06:00:00,18.93938951315431,6,187
2024-07-05 07:00:00,31.852432757602493,7,187
2024-07-05 08:00:00,28.622666530403293,8,187
2024-07-05 09:00:00,23.029395440277654,9,187
2024-07-05 10:00:00,25.930525902597594,10,187
2024-07-05 11:00:00,31.698325154666676,11,187
2024-07-05 12:00:00,37.466124406735766,12,187
2024-07-05 13:00:00,33.366669792206835,13,187
2024-07-05 14:00:00,29.26721517767792,14,187
2024-07-05 15:00:00,35.035014429747,15,187
2024-07-05 16:00:00,46.42569018326452,16,187
2024-07-05 17:00:00,60.93567108593138,17,187
2024-07-05 18:00:00,74.94143366578669,18,187
2024-07-05 19:00:00,84.49303848507975,19,187
2024-07-05 20:00:00,69.65310358645436,20,187
2024-07-05 21:00:00,47.52194754884038,21,187
2024-07-05 22:00:00,25.245868760605745,22,187
2024-07-05 23:00:00,15.053517159297213,23,187
2024-07-06 00:00:00,12.255731228405535,0,188
2024-07-06 01:00:00,9.34876134158018,1,188
2024-07-06 02:00:00,6.896448569308758,2,188
2024-07-06 03:00:00,4.968217423134876,3,188
2024-07-06 04:00:00,5.164108591364732,4,188
2024-07-06 05:00:00,9.936434846269751,5,188
2024-07-06 06:00:00,24.511462456811074,6,188
2024-07-06 07:00:00,41.22674292586661,7,188
2024-07-06 08:00:00,37.03322646548788,8,188
2024-07-06 09:00:00,29.822404005708,9,188
2024-07-06 10:00:00,33.691965764954524,10,188
2024-07-06 11:00:00,41.279140793461615,11,188
2024-07-06 12:00:00,48.86631582196871,12,188
2024-07-06 13:00:00,43.56990794096615,13,188
2024-07-06 14:00:00,38.2735000599636,14,188
2024-07-06 15:00:00,45.860675088470686,15,188
2024-07-06 16:00:00,60.56288645619608,16,188
2024-07-06 17:00:00,79.13842408499735,17,188
2024-07-06 18:00:00,97.20809508705361,18,188
2024-07-06 19:00:00,109.68536199220915,19,188
2024-07-06 20:00:00,90.47030741640064,20,188
2024-07-06 21:00:00,61.84944935386929,21,188
2024-07-06 22:00:00,32.756452602049144,22,188
2024-07-06 23:00:00,19.48108735607979,23,188
2024-07-07 00:00:00,12.848399361719286,0,189
2024-07-07 01:00:00,9.758711065432877,1,189
2024-07-07 02:00:00,7.162077157339186,2,189
2024-07-07 03:00:00,5.156030928200852,3,189
2024-07-07 04:00:00,5.340481191857126,4,189
2024-07-07 05:00:00,10.312061856401703,5,189
2024-07-07 06:00:00,25.696798723438572,6,189
2024-07-07 07:00:00,42.8306375027449,7,189
2024-07-07 08:00:00,38.66579089071008,8,189
2024-07-07 09:00:00,30.882944428970056,9,189
2024-07-07 10:00:00,34.841795747011666,10,189
2024-07-07 11:00:00,42.617672941804685,11,189
2024-07-07 12:00:00,50.393550136597696,12,189
2024-07-07 13:00:00,44.83138179309776,13,189
2024-07-07 14:00:00,39.26921344959782,14,189
2024-07-07 15:00:00,47.045090644390825,15,189
2024-07-07 16:00:00,62.35535373545463,16,189
2024-07-07 17:00:00,81.7307975813213,17,189
2024-07-07 18:00:00,100.75857353561338,18,189
2024-07-07 19:00:00,114.10374118456221,19,189
2024-07-07 20:00:00,93.96911080462358,20,189
2024-07-07 21:00:00,64.08638567712107,21,189
2024-07-07 22:00:00,33.96216925109634,22,189
2024-07-07 23:00:00,20.255223185490856,23,189
2024-07-08 00:00:00,8.825012247891292,0,190
2024-07-08 01:00:00,6.721269416040098,1,190
2024-07-08 02:00:00,4.978769332620216,2,190
2024-07-08 03:00:00,3.6722719964538495,3,190
2024-07-08 04:00:00,3.88003018874305,4,190
2024-07-08 05:00:00,7.344543992907699,5,190
2024-07-08 06:00:00,17.65002449578259,6,190
2024-07-08 07:00:00,29.46502872813831,7,190
2024-07-08 08:00:00,26.99910040054646,8,190
2024-07-08 09:00:00,22.291699248661683,9,190
2024-07-08 10:00:00,25.162761190932994,10,190
2024-07-08 11:00:00,30.49729780789264,11,190
2024-07-08 12:00:00,35.83183442485228,12,190
2024-07-08 13:00:00,31.931317873434114,13,190
2024-07-08 14:00:00,28.03080132201595,14,190
2024-07-08 15:00:00,33.3653379389756,15,190
2024-07-08 16:00:00,44.04536210107865,16,190
2024-07-08 17:00:00,57.60985278654033,17,190
2024-07-08 18:00:00,70.64235069813401,18,190
2024-07-08 19:00:00,78.72072928047248,19,190
2024-07-08 20:00:00,64.97122133610807,20,190
2024-07-08 21:00:00,44.442205781058746,21,190
2024-07-08 22:00:00,23.924141154193208,22,190
2024-07-08 23:00:00,14.273571601236998,23,190
2024-07-09 00:00:00,9.943076153488873,0,191
2024-07-09 01:00:00,7.56977293934794,1,191
2024-07-09 02:00:00,5.574271896494251,2,191
2024-07-09 03:00:00,4.095022629007453,3,191
2024-07-09 04:00:00,4.301780068563108,4,191
2024-07-09 05:00:00,8.190045258014907,5,191
2024-07-09 06:00:00,19.886152306977753,6,191
2024-07-09 07:00:00,32.820407546998794,7,191
2024-07-09 08:00:00,30.31416875522607,8,191
2024-07-09 09:00:00,24.918460397852147,9,191
2024-07-09 10:00:00,28.225283556633173,10,191
2024-07-09 11:00:00,34.2137060422285,11,191
2024-07-09 12:00:00,40.20212852782383,12,191
2024-07-09 13:00:00,35.79761156300514,13,191
2024-07-09 14:00:00,31.39309459818645,14,191
2024-07-09 15:00:00,37.38151708378177,15,191
2024-07-09 16:00:00,49.285665219344764,16,191
2024-07-09 17:00:00,64.24857914301954,17,191
2024-07-09 18:00:00,78.93826172479028,18,191
2024-07-09 19:00:00,88.28989517003727,19,191
2024-07-09 20:00:00,72.80825982787822,20,191
2024-07-09 21:00:00,49.82699331497486,21,191
2024-07-09 22:00:00,26.77302996644383,22,191
2024-07-09 23:00:00,15.966575636918504,23,191
2024-07-10 00:00:00,9.629042919793006,0,192
2024-07-10 01:00:00,7.347756677267521,1,192
2024-07-10 02:00:00,5.411873513450912,2,192
2024-07-10 03:00:00,3.9553454078392525,3,192
